hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,L,10240,(1: 0),1,1, 488.382, 488.573, 1717.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,L,12288,(1: 0),1,1, 640.608, 320.408, 1885.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,L,12288,(1: 0),1,1, 494.639, 494.8, 2442.3
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,L,14336,(1: 0),1,1, 643.152, 321.666, 2556.6
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,L,14336,(1: 0),1,1, 497.393, 497.532, 3305.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,L,16384,(1: 0),1,1, 645.977, 323.067, 3324.6
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,L,16384,(1: 0),1,1, 498.935, 499.057, 4304.4
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,L,18432,(1: 0),1,1, 643.754, 321.947, 4222.2
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,L,18432,(1: 0),1,1, 497.057, 497.165, 5468.3
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,L,20480,(1: 0),1,1, 643.206, 321.666, 5217
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,rocblas-Gflops,rocblas-GB/s,us
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,L,20480,(1: 0),1,1, 491.462, 491.558, 6827.8
