tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,8192,512,8192,1, 27.2318, 54.7379, 298.7
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,8192,512,8192,1, 26.81, 107.78, 303.4
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,8192,512,8192,1, 106.051, 106.585, 306.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,8192,512,8192,1, 52.8363, 106.205, 615.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,10240,512,10240,1, 27.7477, 55.773, 368.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,10240,512,10240,1, 27.2816, 109.673, 375.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,10240,512,10240,1, 108.232, 108.774, 378.2
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,10240,512,10240,1, 106.183, 213.428, 385.5
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,12288,512,12288,1, 27.908, 56.0941, 441.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,12288,512,12288,1, 27.4789, 110.463, 448.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,12288,512,12288,1, 109.477, 110.022, 450.6
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,12288,512,12288,1, 108.156, 217.391, 456.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,14336,512,14336,1, 20.4387, 41.0804, 706.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,14336,512,14336,1, 20.0999, 80.799, 718
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,14336,512,14336,1, 80.1875, 80.5858, 719.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,14336,512,14336,1, 79.1322, 159.051, 729.5
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,16384,512,16384,1, 20.4161, 41.0346, 809.7
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,16384,512,16384,1, 19.6446, 78.9679, 841.5
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,16384,512,16384,1, 78.4107, 78.7993, 843.3
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,16384,512,16384,1, 47.4891, 95.4488, 1392.4
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,18432,512,18432,1, 20.4569, 41.1163, 910.7
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,18432,512,18432,1, 19.8743, 79.8904, 937.4
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,18432,512,18432,1, 80.3023, 80.6996, 928
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,18432,512,18432,1, 78.204, 157.182, 952.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,20480,512,20480,1, 20.4633, 41.1288, 1013
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,20480,512,20480,1, 19.8633, 79.8457, 1043.6
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,20480,512,20480,1, 80.1289, 80.5247, 1034.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,rocblas-Gflops,rocblas-GB/s,us
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,20480,512,20480,1, 77.7472, 156.262, 1066.5
