function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
spmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,16384,1,16384,1,1,1, 57.0258, 114.066, 9415.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
spmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,18432,1,18432,1,1,1, 85.807, 85.8163, 7919.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
spmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,18432,1,18432,1,1,1, 55.6805, 111.373, 12203.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
spmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,20480,1,20480,1,1,1, 80.7755, 80.7834, 10385.6
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
spmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,20480,1,20480,1,1,1, 55.6519, 111.315, 15074.1
