function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f32_c,f32_c,f32_c,f32_c,f32_c,L,12288,(1: 0),1, 392.909, 393.005, 1537.2
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f64_c,f64_c,f64_c,f64_c,f64_c,L,12288,(1: 0),1, 273.889, 547.912, 2205.2
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f32_c,f32_c,f32_c,f32_c,f32_c,L,14336,(1: 0),1, 397.353, 397.436, 2068.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f64_c,f64_c,f64_c,f64_c,f64_c,L,14336,(1: 0),1, 274.586, 549.287, 2993.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f32_c,f32_c,f32_c,f32_c,f32_c,L,16384,(1: 0),1, 396.507, 396.58, 2708
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f64_c,f64_c,f64_c,f64_c,f64_c,L,16384,(1: 0),1, 274.959, 550.018, 3905.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f32_c,f32_c,f32_c,f32_c,f32_c,L,18432,(1: 0),1, 342.142, 342.198, 3971.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f64_c,f64_c,f64_c,f64_c,f64_c,L,18432,(1: 0),1, 274.619, 549.328, 4948.5
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f32_c,f32_c,f32_c,f32_c,f32_c,L,20480,(1: 0),1, 399.077, 399.136, 4204
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,rocblas-Gflops,rocblas-GB/s,us
hpr,f64_c,f64_c,f64_c,f64_c,f64_c,L,20480,(1: 0),1, 273.343, 546.765, 6137.8
