function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,12288,1,12288,1, 190.369, 761.475, 793.3
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,12288,1,12288,1, 120.095, 960.76, 1257.5
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,14336,1,14336,1, 192.39, 769.56, 1068.4
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,14336,1,14336,1, 123.239, 985.908, 1667.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,16384,1,16384,1, 171.853, 687.411, 1562.2
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,16384,1,16384,1, 100.712, 805.697, 2665.7
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,18432,1,18432,1, 192.606, 770.422, 1764.1
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,18432,1,18432,1, 124.355, 994.841, 2732.3
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,20480,1,20480,1, 192.242, 768.967, 2182
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,rocblas-Gflops,rocblas-GB/s,us
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,20480,1,20480,1, 122.402, 979.215, 3427
