hpmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,12288,(1: 0),12288,1,(1: 0),1, 153.765, 153.77, 7856.5
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,14336,(1: 0),14336,1,(1: 0),1, 186.262, 93.1358, 8827.8
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,14336,(1: 0),14336,1,(1: 0),1, 128.092, 128.096, 12836.7
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,16384,(1: 0),16384,1,(1: 0),1, 169.576, 84.792, 12664.6
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,16384,(1: 0),16384,1,(1: 0),1, 123.789, 123.792, 17349
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,18432,(1: 0),18432,1,(1: 0),1, 154.7, 77.3529, 17569.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,18432,(1: 0),18432,1,(1: 0),1, 117.293, 117.295, 23173.2
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,20480,(1: 0),20480,1,(1: 0),1, 148.696, 74.3507, 22566.9
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,lda,incx,beta,incy,rocblas-Gflops,rocblas-GB/s,us
hpmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,20480,(1: 0),20480,1,(1: 0),1, 110.834, 110.836, 30276
