function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f32_r,f32_r,f32_r,f32_r,f32_r,12288,12288,1,12288,1,1, 299.903, 599.879, 1007
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f64_r,f64_r,f64_r,f64_r,f64_r,12288,12288,1,12288,1,1, 149.966, 599.939, 2013.8
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f32_r,f32_r,f32_r,f32_r,f32_r,14336,14336,1,14336,1,1, 297.737, 595.537, 1380.6
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f64_r,f64_r,f64_r,f64_r,f64_r,14336,14336,1,14336,1,1, 149.41, 597.702, 2751.2
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f32_r,f32_r,f32_r,f32_r,f32_r,16384,16384,1,16384,1,1, 308.787, 617.63, 1738.7
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f64_r,f64_r,f64_r,f64_r,f64_r,16384,16384,1,16384,1,1, 132.085, 528.39, 4064.7
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f32_r,f32_r,f32_r,f32_r,f32_r,18432,18432,1,18432,1,1, 296.477, 593.002, 2291.9
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f64_r,f64_r,f64_r,f64_r,f64_r,18432,18432,1,18432,1,1, 147.874, 591.544, 4595.1
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f32_r,f32_r,f32_r,f32_r,f32_r,20480,20480,1,20480,1,1, 297.782, 595.607, 2817.1
function,a_type,b_type,c_type,d_type,compute_type,M,N,alpha,lda,incx,incy,rocblas-Gflops,rocblas-GB/s,us
ger,f64_r,f64_r,f64_r,f64_r,f64_r,20480,20480,1,20480,1,1, 143.841, 575.407, 5832
